key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,latitude,longitude,location,latitude_stadium,longitude_stadium
334,WC-1982,1982 FIFA World Cup,M-1982-26,Belgium v Hungary,group stage,Group 3,1,0,0,0,6/22/1982,21:00,S-152,new stadium,Elche,Spain,T-06,Belgium,BEL,T-34,Hungary,HUN,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,39.3260685,-4.8379791,"39.3260685,-4.8379791",25.6537701,-100.28174483134391
335,WC-1982,1982 FIFA World Cup,M-1982-27,Soviet Union v Scotland,group stage,Group 6,1,0,0,0,6/22/1982,21:00,S-156,Estadio La Rosaleda,MÃÂÃÂ¡laga,Spain,T-70,Soviet Union,SUN,T-62,Scotland,SCO,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,39.3260685,-4.8379791,"39.3260685,-4.8379791",36.734959700000005,-4.426535165860329
336,WC-1982,1982 FIFA World Cup,M-1982-28,Italy v Cameroon,group stage,Group 1,1,0,0,0,6/23/1982,17:15,S-162,bullets,Vigo,Spain,T-39,Italy,ITA,T-11,Cameroon,CMR,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,39.3260685,-4.8379791,"39.3260685,-4.8379791",37.7051006,-77.7867532
337,WC-1982,1982 FIFA World Cup,M-1982-29,Argentina v El Salvador,group stage,Group 3,1,0,0,0,6/23/1982,21:00,S-148,JosÃ© Rico PÃ©rez Stadium,Alicante,Spain,T-03,Argentina,ARG,T-26,El Salvador,SLV,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",38.35734585,-0.4925974221199808
338,WC-1982,1982 FIFA World Cup,M-1982-30,Brazil v New Zealand,group stage,Group 6,1,0,0,0,6/23/1982,21:00,S-158,Estadio Benito VillamarÃn,Seville,Spain,T-09,Brazil,BRA,T-47,New Zealand,NZL,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",37.3579,-5.9864
339,WC-1982,1982 FIFA World Cup,M-1982-31,Algeria v Chile,group stage,Group 2,1,0,0,0,6/24/1982,17:15,S-157,Carlos Tartiere Stadium,Oviedo,Spain,T-01,Algeria,DZA,T-13,Chile,CHL,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",43.36087155,-5.870305982672
340,WC-1982,1982 FIFA World Cup,M-1982-32,France v Czechoslovakia,group stage,Group 4,1,0,0,0,6/24/1982,17:15,S-161,JosÃ© Zorrilla Stadium,Valladolid,Spain,T-28,France,FRA,T-20,Czechoslovakia,CSK,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,39.3260685,-4.8379791,"39.3260685,-4.8379791",41.6858,-4.7471
341,WC-1982,1982 FIFA World Cup,M-1982-33,Honduras v Yugoslavia,group stage,Group 5,1,0,0,0,6/24/1982,21:00,S-163,La Romareda Stadium,Zaragoza,Spain,T-33,Honduras,HND,T-84,Yugoslavia,YUG,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",41.63648875,-0.9018225813306358
342,WC-1982,1982 FIFA World Cup,M-1982-34,West Germany v Austria,group stage,Group 2,1,0,0,0,6/25/1982,17:15,S-153,El MolinÃ³n Stadium,GijÃÂÃÂ³n,Spain,T-83,West Germany,DEU,T-05,Austria,AUT,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",43.5355282,-5.637862
343,WC-1982,1982 FIFA World Cup,M-1982-35,England v Kuwait,group stage,Group 4,1,0,0,0,6/25/1982,17:15,S-151,San MamÃÂ©s Stadium,Bilbao,Spain,T-27,England,ENG,T-43,Kuwait,KWT,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",43.2632,-2.9499
344,WC-1982,1982 FIFA World Cup,M-1982-36,Spain v Northern Ireland,group stage,Group 5,1,0,0,0,6/25/1982,21:00,S-160,Luis Casanova Stadium,Valencia,Spain,T-71,Spain,ESP,T-50,Northern Ireland,NIR,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",39.4759,-0.3581
345,WC-1982,1982 FIFA World Cup,M-1982-37,Austria v France,second group stage,Group 4,1,0,0,0,6/28/1982,17:15,S-155,Vicente Calderon,Madrid,Spain,T-05,Austria,AUT,T-28,France,FRA,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",-45.8103864,-67.4745573
346,WC-1982,1982 FIFA World Cup,M-1982-38,Poland v Belgium,second group stage,Group 1,1,0,0,0,6/28/1982,21:00,S-149,Camp Nou,Barcelona,Spain,T-55,Poland,POL,T-06,Belgium,BEL,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",-31.6535835,-60.7102386
347,WC-1982,1982 FIFA World Cup,M-1982-39,Italy v Argentina,second group stage,Group 3,1,0,0,0,6/29/1982,17:15,S-150,SarriÃ's Estate,Barcelona,Spain,T-39,Italy,ITA,T-03,Argentina,ARG,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",41.380786,2.1191947
348,WC-1982,1982 FIFA World Cup,M-1982-40,West Germany v England,second group stage,Group 2,1,0,0,0,6/29/1982,21:00,S-154,Santiago BernabÃ©u Stadium,Madrid,Spain,T-83,West Germany,DEU,T-27,England,ENG,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,39.3260685,-4.8379791,"39.3260685,-4.8379791",40.4530321,-3.6875478367596672
349,WC-1982,1982 FIFA World Cup,M-1982-41,Austria v Northern Ireland,second group stage,Group 4,1,0,0,0,7/1/1982,17:15,S-155,Vicente Calderon,Madrid,Spain,T-05,Austria,AUT,T-50,Northern Ireland,NIR,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,39.3260685,-4.8379791,"39.3260685,-4.8379791",-45.8103864,-67.4745573
350,WC-1982,1982 FIFA World Cup,M-1982-42,Belgium v Soviet Union,second group stage,Group 1,1,0,0,0,7/1/1982,21:00,S-149,Camp Nou,Barcelona,Spain,T-06,Belgium,BEL,T-70,Soviet Union,SUN,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",-31.6535835,-60.7102386
351,WC-1982,1982 FIFA World Cup,M-1982-43,Argentina v Brazil,second group stage,Group 3,1,0,0,0,7/2/1982,17:15,S-150,SarriÃ's Estate,Barcelona,Spain,T-03,Argentina,ARG,T-09,Brazil,BRA,4,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",41.380786,2.1191947
352,WC-1982,1982 FIFA World Cup,M-1982-44,West Germany v Spain,second group stage,Group 2,1,0,0,0,7/2/1982,21:00,S-154,Santiago BernabÃ©u Stadium,Madrid,Spain,T-83,West Germany,DEU,T-71,Spain,ESP,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",40.4530321,-3.6875478367596672
353,WC-1982,1982 FIFA World Cup,M-1982-45,France v Northern Ireland,second group stage,Group 4,1,0,0,0,7/4/1982,17:15,S-155,Vicente Calderon,Madrid,Spain,T-28,France,FRA,T-50,Northern Ireland,NIR,5,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",-45.8103864,-67.4745573
354,WC-1982,1982 FIFA World Cup,M-1982-46,Soviet Union v Poland,second group stage,Group 1,1,0,0,0,7/4/1982,21:00,S-149,Camp Nou,Barcelona,Spain,T-70,Soviet Union,SUN,T-55,Poland,POL,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,39.3260685,-4.8379791,"39.3260685,-4.8379791",-31.6535835,-60.7102386
355,WC-1982,1982 FIFA World Cup,M-1982-47,Italy v Brazil,second group stage,Group 3,1,0,0,0,7/5/1982,17:15,S-150,SarriÃ's Estate,Barcelona,Spain,T-39,Italy,ITA,T-09,Brazil,BRA,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",41.380786,2.1191947
356,WC-1982,1982 FIFA World Cup,M-1982-48,Spain v England,second group stage,Group 2,1,0,0,0,7/5/1982,21:00,S-154,Santiago BernabÃ©u Stadium,Madrid,Spain,T-71,Spain,ESP,T-27,England,ENG,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,39.3260685,-4.8379791,"39.3260685,-4.8379791",40.4530321,-3.6875478367596672
357,WC-1982,1982 FIFA World Cup,M-1982-49,Poland v Italy,semi-finals,not applicable,0,1,0,0,7/8/1982,17:15,S-149,Camp Nou,Barcelona,Spain,T-55,Poland,POL,T-39,Italy,ITA,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",-31.6535835,-60.7102386
358,WC-1982,1982 FIFA World Cup,M-1982-50,West Germany v France,semi-finals,not applicable,0,1,0,0,7/8/1982,21:00,S-159,RamÃ³n SÃ¡nchez PizjuÃ¡n Stadium,Seville,Spain,T-83,West Germany,DEU,T-28,France,FRA,6,3,3,0,0,1,1,5ÃÂÃÂ4,5,4,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",37.3840876,-5.970630902457186
359,WC-1982,1982 FIFA World Cup,M-1982-51,Poland v France,third-place match,not applicable,0,1,0,0,7/10/1982,20:00,S-148,JosÃ© Rico PÃ©rez Stadium,Alicante,Spain,T-55,Poland,POL,T-28,France,FRA,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",38.35734585,-0.4925974221199808
360,WC-1982,1982 FIFA World Cup,M-1982-52,Italy v West Germany,final,not applicable,0,1,0,0,7/11/1982,20:00,S-154,Santiago BernabÃ©u Stadium,Madrid,Spain,T-39,Italy,ITA,T-83,West Germany,DEU,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,39.3260685,-4.8379791,"39.3260685,-4.8379791",40.4530321,-3.6875478367596672
361,WC-1986,1986 FIFA World Cup,M-1986-01,Bulgaria v Italy,group stage,Group A,1,0,0,0,5/31/1986,12:00,S-099,Azteca Stadium,Mexico City,Mexico,T-10,Bulgaria,BGR,T-39,Italy,ITA,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.3029794,-99.1504699525862
362,WC-1986,1986 FIFA World Cup,M-1986-02,Spain v Brazil,group stage,Group D,1,0,0,0,6/1/1986,12:00,S-095,Jalisco Stadium,Guadalajara,Mexico,T-71,Spain,ESP,T-09,Brazil,BRA,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.70477005,-103.32768461889556
363,WC-1986,1986 FIFA World Cup,M-1986-03,Canada v France,group stage,Group C,1,0,0,0,6/1/1986,16:00,S-098,Nou Camp Stadium,LeÃÂÃÂ³n,Mexico,T-12,Canada,CAN,T-28,France,FRA,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",39.71494435,2.9162272992050315
364,WC-1986,1986 FIFA World Cup,M-1986-04,Argentina v South Korea,group stage,Group A,1,0,0,0,6/2/1986,12:00,S-100,University Olympic Stadium,Mexico City,Mexico,T-03,Argentina,ARG,T-69,South Korea,KOR,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",51.07176535,-114.12071445500509
365,WC-1986,1986 FIFA World Cup,M-1986-05,Soviet Union v Hungary,group stage,Group C,1,0,0,0,6/2/1986,12:00,S-097,Sergio LeÃ³n Chavez Stadium,Irapuato,Mexico,T-70,Soviet Union,SUN,T-34,Hungary,HUN,6,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.6844987,-101.35635704335893
366,WC-1986,1986 FIFA World Cup,M-1986-06,Morocco v Poland,group stage,Group F,1,0,0,0,6/2/1986,16:00,S-102,University Stadium,Monterrey,Mexico,T-45,Morocco,MAR,T-55,Poland,POL,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",25.722606650000003,-100.31198629307636
367,WC-1986,1986 FIFA World Cup,M-1986-07,Belgium v Mexico,group stage,Group B,1,0,0,0,6/3/1986,12:00,S-099,Azteca Stadium,Mexico City,Mexico,T-06,Belgium,BEL,T-44,Mexico,MEX,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.3029794,-99.1504699525862
368,WC-1986,1986 FIFA World Cup,M-1986-08,Algeria v Northern Ireland,group stage,Group D,1,0,0,0,6/3/1986,12:00,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-01,Algeria,DZA,T-50,Northern Ireland,NIR,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.69433,-103.41547
369,WC-1986,1986 FIFA World Cup,M-1986-09,Portugal v England,group stage,Group F,1,0,0,0,6/3/1986,16:00,S-101,Technological Stadium,Monterrey,Mexico,T-56,Portugal,PRT,T-27,England,ENG,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",39.5539112,116.721107332992
370,WC-1986,1986 FIFA World Cup,M-1986-10,Paraguay v Iraq,group stage,Group B,1,0,0,0,6/4/1986,12:00,S-106,La Bombonera,Toluca,Mexico,T-53,Paraguay,PRY,T-37,Iraq,IRQ,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",-34.635684,-58.36486002634241
371,WC-1986,1986 FIFA World Cup,M-1986-11,Uruguay v West Germany,group stage,Group E,1,0,0,0,6/4/1986,12:00,S-105,Estadio La Corregidora,QuerÃÂÃÂ©taro,Mexico,T-81,Uruguay,URY,T-83,West Germany,DEU,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.5867,-100.3978
372,WC-1986,1986 FIFA World Cup,M-1986-12,Scotland v Denmark,group stage,Group E,1,0,0,0,6/4/1986,16:00,S-103,Neza Stadium 86,NezahualcÃÂÃÂ³yotl,Mexico,T-62,Scotland,SCO,T-21,Denmark,DNK,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.4057722,-98.98706407415254
373,WC-1986,1986 FIFA World Cup,M-1986-13,Italy v Argentina,group stage,Group A,1,0,0,0,6/5/1986,12:00,S-104,CuauhtÃ©moc Stadium,Puebla,Mexico,T-39,Italy,ITA,T-03,Argentina,ARG,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.0503,-98.2057
374,WC-1986,1986 FIFA World Cup,M-1986-14,France v Soviet Union,group stage,Group C,1,0,0,0,6/5/1986,12:00,S-098,Nou Camp Stadium,LeÃÂÃÂ³n,Mexico,T-28,France,FRA,T-70,Soviet Union,SUN,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",39.71494435,2.9162272992050315
375,WC-1986,1986 FIFA World Cup,M-1986-15,South Korea v Bulgaria,group stage,Group A,1,0,0,0,6/5/1986,16:00,S-100,University Olympic Stadium,Mexico City,Mexico,T-69,South Korea,KOR,T-10,Bulgaria,BGR,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",51.07176535,-114.12071445500509
376,WC-1986,1986 FIFA World Cup,M-1986-16,Hungary v Canada,group stage,Group C,1,0,0,0,6/6/1986,12:00,S-097,Sergio LeÃ³n Chavez Stadium,Irapuato,Mexico,T-34,Hungary,HUN,T-12,Canada,CAN,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.6844987,-101.35635704335893
377,WC-1986,1986 FIFA World Cup,M-1986-17,Brazil v Algeria,group stage,Group D,1,0,0,0,6/6/1986,12:00,S-095,Jalisco Stadium,Guadalajara,Mexico,T-09,Brazil,BRA,T-01,Algeria,DZA,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.70477005,-103.32768461889556
378,WC-1986,1986 FIFA World Cup,M-1986-18,England v Morocco,group stage,Group F,1,0,0,0,6/6/1986,16:00,S-101,Technological Stadium,Monterrey,Mexico,T-27,England,ENG,T-45,Morocco,MAR,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",39.5539112,116.721107332992
379,WC-1986,1986 FIFA World Cup,M-1986-19,Mexico v Paraguay,group stage,Group B,1,0,0,0,6/7/1986,12:00,S-099,Azteca Stadium,Mexico City,Mexico,T-44,Mexico,MEX,T-53,Paraguay,PRY,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.3029794,-99.1504699525862
380,WC-1986,1986 FIFA World Cup,M-1986-20,Northern Ireland v Spain,group stage,Group D,1,0,0,0,6/7/1986,12:00,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-50,Northern Ireland,NIR,T-71,Spain,ESP,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.69433,-103.41547
381,WC-1986,1986 FIFA World Cup,M-1986-21,Poland v Portugal,group stage,Group F,1,0,0,0,6/7/1986,16:00,S-102,University Stadium,Monterrey,Mexico,T-55,Poland,POL,T-56,Portugal,PRT,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",25.722606650000003,-100.31198629307636
382,WC-1986,1986 FIFA World Cup,M-1986-22,Iraq v Belgium,group stage,Group B,1,0,0,0,6/8/1986,12:00,S-106,La Bombonera,Toluca,Mexico,T-37,Iraq,IRQ,T-06,Belgium,BEL,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",-34.635684,-58.36486002634241
383,WC-1986,1986 FIFA World Cup,M-1986-23,West Germany v Scotland,group stage,Group E,1,0,0,0,6/8/1986,12:00,S-105,Estadio La Corregidora,QuerÃÂÃÂ©taro,Mexico,T-83,West Germany,DEU,T-62,Scotland,SCO,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.5867,-100.3978
384,WC-1986,1986 FIFA World Cup,M-1986-24,Denmark v Uruguay,group stage,Group E,1,0,0,0,6/8/1986,16:00,S-103,Neza Stadium 86,NezahualcÃÂÃÂ³yotl,Mexico,T-21,Denmark,DNK,T-81,Uruguay,URY,7,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.4057722,-98.98706407415254
385,WC-1986,1986 FIFA World Cup,M-1986-25,Hungary v France,group stage,Group C,1,0,0,0,6/9/1986,12:00,S-098,Nou Camp Stadium,LeÃÂÃÂ³n,Mexico,T-34,Hungary,HUN,T-28,France,FRA,3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",39.71494435,2.9162272992050315
386,WC-1986,1986 FIFA World Cup,M-1986-26,Soviet Union v Canada,group stage,Group C,1,0,0,0,6/9/1986,12:00,S-097,Sergio LeÃ³n Chavez Stadium,Irapuato,Mexico,T-70,Soviet Union,SUN,T-12,Canada,CAN,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.6844987,-101.35635704335893
387,WC-1986,1986 FIFA World Cup,M-1986-27,Argentina v Bulgaria,group stage,Group A,1,0,0,0,6/10/1986,12:00,S-100,University Olympic Stadium,Mexico City,Mexico,T-03,Argentina,ARG,T-10,Bulgaria,BGR,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",51.07176535,-114.12071445500509
388,WC-1986,1986 FIFA World Cup,M-1986-28,South Korea v Italy,group stage,Group A,1,0,0,0,6/10/1986,12:00,S-104,CuauhtÃ©moc Stadium,Puebla,Mexico,T-69,South Korea,KOR,T-39,Italy,ITA,5,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.0503,-98.2057
389,WC-1986,1986 FIFA World Cup,M-1986-29,Iraq v Mexico,group stage,Group B,1,0,0,0,6/11/1986,12:00,S-099,Azteca Stadium,Mexico City,Mexico,T-37,Iraq,IRQ,T-44,Mexico,MEX,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.3029794,-99.1504699525862
390,WC-1986,1986 FIFA World Cup,M-1986-30,Paraguay v Belgium,group stage,Group B,1,0,0,0,6/11/1986,12:00,S-106,La Bombonera,Toluca,Mexico,T-53,Paraguay,PRY,T-06,Belgium,BEL,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",-34.635684,-58.36486002634241
391,WC-1986,1986 FIFA World Cup,M-1986-31,England v Poland,group stage,Group F,1,0,0,0,6/11/1986,16:00,S-102,University Stadium,Monterrey,Mexico,T-27,England,ENG,T-55,Poland,POL,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",25.722606650000003,-100.31198629307636
392,WC-1986,1986 FIFA World Cup,M-1986-32,Portugal v Morocco,group stage,Group F,1,0,0,0,6/11/1986,16:00,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-56,Portugal,PRT,T-45,Morocco,MAR,4,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.69433,-103.41547
393,WC-1986,1986 FIFA World Cup,M-1986-33,Algeria v Spain,group stage,Group D,1,0,0,0,6/12/1986,12:00,S-101,Technological Stadium,Monterrey,Mexico,T-01,Algeria,DZA,T-71,Spain,ESP,3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",39.5539112,116.721107332992
394,WC-1986,1986 FIFA World Cup,M-1986-34,Northern Ireland v Brazil,group stage,Group D,1,0,0,0,6/12/1986,12:00,S-095,Jalisco Stadium,Guadalajara,Mexico,T-50,Northern Ireland,NIR,T-09,Brazil,BRA,3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.70477005,-103.32768461889556
395,WC-1986,1986 FIFA World Cup,M-1986-35,Denmark v West Germany,group stage,Group E,1,0,0,0,6/13/1986,12:00,S-105,Estadio La Corregidora,QuerÃÂÃÂ©taro,Mexico,T-21,Denmark,DNK,T-83,West Germany,DEU,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.5867,-100.3978
396,WC-1986,1986 FIFA World Cup,M-1986-36,Scotland v Uruguay,group stage,Group E,1,0,0,0,6/13/1986,12:00,S-103,Neza Stadium 86,NezahualcÃÂÃÂ³yotl,Mexico,T-62,Scotland,SCO,T-81,Uruguay,URY,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.4057722,-98.98706407415254
397,WC-1986,1986 FIFA World Cup,M-1986-37,Mexico v Bulgaria,round of 16,not applicable,0,1,0,0,6/15/1986,12:00,S-099,Azteca Stadium,Mexico City,Mexico,T-44,Mexico,MEX,T-10,Bulgaria,BGR,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.3029794,-99.1504699525862
398,WC-1986,1986 FIFA World Cup,M-1986-38,Soviet Union v Belgium,round of 16,not applicable,0,1,0,0,6/15/1986,16:00,S-098,Nou Camp Stadium,LeÃÂÃÂ³n,Mexico,T-70,Soviet Union,SUN,T-06,Belgium,BEL,7,3,4,-1,1,1,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",39.71494435,2.9162272992050315
399,WC-1986,1986 FIFA World Cup,M-1986-39,Brazil v Poland,round of 16,not applicable,0,1,0,0,6/16/1986,12:00,S-095,Jalisco Stadium,Guadalajara,Mexico,T-09,Brazil,BRA,T-55,Poland,POL,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.70477005,-103.32768461889556
400,WC-1986,1986 FIFA World Cup,M-1986-40,Argentina v Uruguay,round of 16,not applicable,0,1,0,0,6/16/1986,16:00,S-104,CuauhtÃ©moc Stadium,Puebla,Mexico,T-03,Argentina,ARG,T-81,Uruguay,URY,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.0503,-98.2057
401,WC-1986,1986 FIFA World Cup,M-1986-41,Italy v France,round of 16,not applicable,0,1,0,0,6/17/1986,12:00,S-100,University Olympic Stadium,Mexico City,Mexico,T-39,Italy,ITA,T-28,France,FRA,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",51.07176535,-114.12071445500509
402,WC-1986,1986 FIFA World Cup,M-1986-42,Morocco v West Germany,round of 16,not applicable,0,1,0,0,6/17/1986,16:00,S-102,University Stadium,Monterrey,Mexico,T-45,Morocco,MAR,T-83,West Germany,DEU,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",25.722606650000003,-100.31198629307636
403,WC-1986,1986 FIFA World Cup,M-1986-43,England v Paraguay,round of 16,not applicable,0,1,0,0,6/18/1986,12:00,S-099,Azteca Stadium,Mexico City,Mexico,T-27,England,ENG,T-53,Paraguay,PRY,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",19.3029794,-99.1504699525862
404,WC-1986,1986 FIFA World Cup,M-1986-44,Denmark v Spain,round of 16,not applicable,0,1,0,0,6/18/1986,16:00,S-105,Estadio La Corregidora,QuerÃÂÃÂ©taro,Mexico,T-21,Denmark,DNK,T-71,Spain,ESP,6,1,5,-4,4,0,0,0-0,0,0,away team win,0,1,0,23.6585116,-102.0077097,"23.6585116,-102.0077097",20.5867,-100.3978
